region,macroregion,fecha,casos_covid,codigo_region,poblacion,n_pcr_dia,muertes_covid,pcr_acum,pcr_acum_pob,casos_covid_pob
Coquimbo,Norte Chico,2020-06-12,1438,4,836096,307,7,9173,109.7122818432333,17.198981935088792
Coquimbo,Norte Chico,2020-06-13,1512,4,836096,266,8,9439,112.89373469075322,18.08404776484997
Coquimbo,Norte Chico,2020-06-14,1556,4,836096,345,10,9784,117.02005511328842,18.610303123086343
Coquimbo,Norte Chico,2020-06-15,1676,4,836096,314,10,10098,120.77560471524801,20.04554500918555
Coquimbo,Norte Chico,2020-06-16,1720,4,836096,338,10,10436,124.81820269442744,20.571800367421922
Coquimbo,Norte Chico,2020-06-17,1980,4,836096,412,12,10848,129.74586650336803,23.681491120636863
Coquimbo,Norte Chico,2020-06-18,2076,4,836096,381,15,11229,134.302759491733,24.829684629516226
Coquimbo,Norte Chico,2020-06-19,2195,4,836096,338,16,11567,138.34535747091243,26.252966166564605
Coquimbo,Norte Chico,2020-06-20,2273,4,836096,364,16,11931,142.69892452541336,27.18587339252909
Coquimbo,Norte Chico,2020-06-21,2359,4,836096,370,17,12301,147.12425367421923,28.214463410900184
Coquimbo,Norte Chico,2020-06-22,2428,4,836096,375,17,12676,151.60938456827924,29.039727495407227
Coquimbo,Norte Chico,2020-06-23,2485,4,836096,254,17,12930,154.64731322718922,29.72146739130435
Coquimbo,Norte Chico,2020-06-24,2539,4,836096,262,18,13192,157.7809246785058,30.36732624004899
Coquimbo,Norte Chico,2020-06-25,2637,4,836096,399,22,13591,162.55310394978565,31.539440447030007
Coquimbo,Norte Chico,2020-06-26,2705,4,836096,499,23,14090,168.52131812614817,32.35274418248622
Coquimbo,Norte Chico,2020-06-27,2781,4,836096,339,23,14429,172.57587645437843,33.26173071034905
Coquimbo,Norte Chico,2020-06-28,2857,4,836096,363,23,14792,176.91748315982855,34.17071723821188
Valparaíso,Zona Central,2020-03-03,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-04,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-05,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-06,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-07,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-08,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-09,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-10,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-11,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-12,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-13,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-14,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-15,0,5,1960170,0,NA,0,0,0
Valparaíso,Zona Central,2020-03-16,1,5,1960170,0,NA,0,0,0.005101598330757026
Valparaíso,Zona Central,2020-03-17,1,5,1960170,0,NA,0,0,0.005101598330757026
Valparaíso,Zona Central,2020-03-18,1,5,1960170,0,NA,0,0,0.005101598330757026
Valparaíso,Zona Central,2020-03-19,4,5,1960170,0,NA,0,0,0.020406393323028103
Valparaíso,Zona Central,2020-03-20,5,5,1960170,0,NA,0,0,0.02550799165378513
Valparaíso,Zona Central,2020-03-21,13,5,1960170,0,NA,0,0,0.06632077829984134
Valparaíso,Zona Central,2020-03-22,16,5,1960170,0,0,0,0,0.08162557329211241
Valparaíso,Zona Central,2020-03-23,19,5,1960170,0,0,0,0,0.0969303682843835
Valparaíso,Zona Central,2020-03-24,25,5,1960170,0,0,0,0,0.12753995826892564
Valparaíso,Zona Central,2020-03-25,32,5,1960170,0,0,0,0,0.16325114658422482
Valparaíso,Zona Central,2020-03-26,44,5,1960170,0,0,0,0,0.22447032655330915
Valparaíso,Zona Central,2020-03-27,49,5,1960170,0,0,0,0,0.2499783182070943
Valparaíso,Zona Central,2020-03-28,71,5,1960170,0,0,0,0,0.3622134814837489
Valparaíso,Zona Central,2020-03-29,80,5,1960170,0,0,0,0,0.4081278664605621
Valparaíso,Zona Central,2020-03-30,108,5,1960170,0,0,0,0,0.5509726197217588
Valparaíso,Zona Central,2020-03-31,115,5,1960170,0,1,0,0,0.586683808037058
Valparaíso,Zona Central,2020-04-01,136,5,1960170,0,1,0,0,0.6938173729829555
Valparaíso,Zona Central,2020-04-02,156,5,1960170,0,1,0,0,0.7958493395980961
Valparaíso,Zona Central,2020-04-03,176,5,1960170,0,1,0,0,0.8978813062132366
Valparaíso,Zona Central,2020-04-04,185,5,1960170,0,1,0,0,0.9437956911900499
Valparaíso,Zona Central,2020-04-05,191,5,1960170,0,1,0,0,0.974405281174592
Valparaíso,Zona Central,2020-04-06,198,5,1960170,0,1,0,0,1.0101164694898912
Valparaíso,Zona Central,2020-04-07,214,5,1960170,0,1,0,0,1.0917420427820037
Valparaíso,Zona Central,2020-04-08,225,5,1960170,0,2,0,0,1.147859624420331
Valparaíso,Zona Central,2020-04-09,230,5,1960170,301,2,301,1.535581097557865,1.173367616074116
Valparaíso,Zona Central,2020-04-10,241,5,1960170,249,2,550,2.8058790819163644,1.2294851977124432
Valparaíso,Zona Central,2020-04-11,248,5,1960170,248,2,798,4.071075467944107,1.2651963860277424
Valparaíso,Zona Central,2020-04-12,254,5,1960170,273,2,1071,5.463811812240775,1.2958059760122846
Valparaíso,Zona Central,2020-04-13,273,5,1960170,223,2,1294,6.601468239999592,1.3927363442966683
Valparaíso,Zona Central,2020-04-14,285,5,1960170,92,2,1386,7.070815286429238,1.4539555242657525
Valparaíso,Zona Central,2020-04-15,299,5,1960170,385,2,1771,9.034930643770693,1.5253779008963508
Valparaíso,Zona Central,2020-04-16,330,5,1960170,240,4,2011,10.25931424315238,1.6835274491498187
Valparaíso,Zona Central,2020-04-17,345,5,1960170,246,4,2257,11.514307432518608,1.760051424111174
Valparaíso,Zona Central,2020-04-18,359,5,1960170,330,4,2587,13.197834881668426,1.8314738007417726
Valparaíso,Zona Central,2020-04-19,381,5,1960170,166,5,2753,14.044700204574093,1.943708964018427
Valparaíso,Zona Central,2020-04-20,388,5,1960170,177,5,2930,14.947683109118087,1.979420152333726
Valparaíso,Zona Central,2020-04-21,403,5,1960170,142,6,3072,15.672110072085584,2.0559441272950814
Valparaíso,Zona Central,2020-04-22,421,5,1960170,384,7,3456,17.631123831096282,2.147772897248708
Valparaíso,Zona Central,2020-04-23,429,5,1960170,90,7,3546,18.090267680864415,2.188585683894764
Valparaíso,Zona Central,2020-04-24,436,5,1960170,293,8,3839,19.585035991776223,2.2242968722100636
Valparaíso,Zona Central,2020-04-25,454,5,1960170,262,9,4101,20.921654754434563,2.3161256421636898
Valparaíso,Zona Central,2020-04-26,460,5,1960170,201,9,4302,21.947076018916725,2.346735232148232
Valparaíso,Zona Central,2020-04-27,485,5,1960170,167,9,4469,22.79904294015315,2.474275190417158
Valparaíso,Zona Central,2020-04-28,493,5,1960170,184,10,4653,23.73773703301244,2.515087977063214
Valparaíso,Zona Central,2020-04-29,526,5,1960170,169,12,4822,24.59990715091038,2.6834407219781955
Valparaíso,Zona Central,2020-04-30,559,5,1960170,278,12,5100,26.018151486860834,2.8517934668931777
Valparaíso,Zona Central,2020-05-01,568,5,1960170,450,12,5550,28.313870735701496,2.897707851869991
Valparaíso,Zona Central,2020-05-02,614,5,1960170,327,13,5877,29.982093389859045,3.132381375084814
Valparaíso,Zona Central,2020-05-03,638,5,1960170,251,13,6128,31.262594570879056,3.254819735022983
Valparaíso,Zona Central,2020-05-04,656,5,1960170,196,13,6324,32.26250784370743,3.3466485049766095
Valparaíso,Zona Central,2020-05-05,687,5,1960170,233,15,6557,33.451180254773824,3.5047980532300773
Valparaíso,Zona Central,2020-05-06,716,5,1960170,268,16,6825,34.81840860741671,3.6527444048220308
Valparaíso,Zona Central,2020-05-07,781,5,1960170,690,17,7515,38.33851145563905,3.9843482963212375
Valparaíso,Zona Central,2020-05-08,828,5,1960170,573,18,8088,41.26172729916283,4.224123417866817
Valparaíso,Zona Central,2020-05-09,878,5,1960170,588,19,8676,44.26146711764796,4.479203334404669
Valparaíso,Zona Central,2020-05-10,933,5,1960170,489,20,9165,46.75614870138814,4.759791242596306
Valparaíso,Zona Central,2020-05-11,970,5,1960170,552,21,9717,49.57223097996602,4.948550380834316
Valparaíso,Zona Central,2020-05-12,1029,5,1960170,518,23,10235,52.214858915298166,5.24954468234898
Valparaíso,Zona Central,2020-05-13,1123,5,1960170,298,24,10533,53.73513521786375,5.72909492544014
Valparaíso,Zona Central,2020-05-14,1213,5,1960170,301,25,10834,55.27071631542162,6.188238775208273
Valparaíso,Zona Central,2020-05-15,1312,5,1960170,1097,27,11931,60.86716968426208,6.693297009953219
Valparaíso,Zona Central,2020-05-16,1365,5,1960170,213,28,12144,61.95381012871332,6.963681721483341
Valparaíso,Zona Central,2020-05-17,1474,5,1960170,839,29,12983,66.23405112821847,7.519755939535856
Valparaíso,Zona Central,2020-05-18,1553,5,1960170,545,30,13528,69.01442221848104,7.922782207665661
Valparaíso,Zona Central,2020-05-19,1639,5,1960170,529,32,14057,71.71316773545152,8.361519664110766
Valparaíso,Zona Central,2020-05-20,1770,5,1960170,616,35,14673,74.85575230719785,9.029829045439936
Valparaíso,Zona Central,2020-05-21,1887,5,1960170,631,38,15304,78.07486085390553,9.626716050138509
Valparaíso,Zona Central,2020-05-22,2020,5,1960170,358,40,15662,79.90123305631654,10.305228628129193
Valparaíso,Zona Central,2020-05-23,2116,5,1960170,975,44,16637,84.87529142880464,10.794982067881868
Valparaíso,Zona Central,2020-05-24,2230,5,1960170,547,48,17184,87.66586571572874,11.376564277588168
Valparaíso,Zona Central,2020-05-25,2305,5,1960170,575,53,17759,90.59928475591403,11.759184152394944
Valparaíso,Zona Central,2020-05-26,2455,5,1960170,599,57,18358,93.65514215603748,12.5244239020085
Valparaíso,Zona Central,2020-05-27,2576,5,1960170,694,58,19052,97.19565139758286,13.141717300030098
Valparaíso,Zona Central,2020-05-28,2730,5,1960170,898,60,19950,101.77688669860267,13.927363442966682
Valparaíso,Zona Central,2020-05-29,2842,5,1960170,536,61,20486,104.51134340388845,14.498742456011469
Valparaíso,Zona Central,2020-05-30,3037,5,1960170,871,63,21357,108.95483554997782,15.49355413050909
Valparaíso,Zona Central,2020-05-31,3167,5,1960170,714,66,22071,112.59737675813832,16.156761913507502
Valparaíso,Zona Central,2020-06-01,3348,5,1960170,587,70,22658,115.59201497829271,17.080151211374524
Valparaíso,Zona Central,2020-06-02,3595,5,1960170,506,72,23164,118.17342373365577,18.34024599907151
Valparaíso,Zona Central,2020-06-03,3769,5,1960170,795,77,23959,122.22919440660759,19.22792410862323
Valparaíso,Zona Central,2020-06-04,4017,5,1960170,686,78,24645,125.72889086150691,20.493120494650977
Valparaíso,Zona Central,2020-06-05,4266,5,1960170,781,88,25426,129.71323915782813,21.763418479009474
Valparaíso,Zona Central,2020-06-06,4580,5,1960170,885,91,26311,134.2281536805481,23.36532035486718
Valparaíso,Zona Central,2020-06-07,4862,5,1960170,1074,83,27385,139.70727028778117,24.80397108414066
Valparaíso,Zona Central,2020-06-08,5149,5,1960170,808,85,28193,143.82936173903283,26.268129805067925
Valparaíso,Zona Central,2020-06-09,5391,5,1960170,725,85,28918,147.5280205288317,27.50271660111113
Valparaíso,Zona Central,2020-06-10,5614,5,1960170,795,99,29713,151.58379120178353,28.640373028869945
Valparaíso,Zona Central,2020-06-11,5865,5,1960170,986,107,30699,156.61396715590993,29.92087420988996
Valparaíso,Zona Central,2020-06-12,6171,5,1960170,939,118,31638,161.40436798849078,31.48196329910161
Valparaíso,Zona Central,2020-06-13,6527,5,1960170,978,120,32616,166.39373115597118,33.29813230485111
Valparaíso,Zona Central,2020-06-14,6758,5,1960170,967,125,33583,171.3269767418132,34.476601519255986
Valparaíso,Zona Central,2020-06-15,7012,5,1960170,840,126,34423,175.61231933964913,35.77240749526827
Valparaíso,Zona Central,2020-06-16,7262,5,1960170,853,126,35276,179.96398271578485,37.04780707795752
Valparaíso,Zona Central,2020-06-17,8253,5,1960170,569,141,35845,182.8667921659856,42.10349102373774
Valparaíso,Zona Central,2020-06-18,8473,5,1960170,896,143,36741,187.4378242703439,43.22584265650428
Valparaíso,Zona Central,2020-06-19,8758,5,1960170,781,150,37522,191.42217256666515,44.679798180770035
Valparaíso,Zona Central,2020-06-20,9014,5,1960170,781,158,38303,195.40652086298638,45.98580735344383
Valparaíso,Zona Central,2020-06-21,9298,5,1960170,949,170,39252,200.2479376788748,47.43466127937882
Valparaíso,Zona Central,2020-06-22,9615,5,1960170,1129,170,40381,206.00764219429948,49.051867950228804
Valparaíso,Zona Central,2020-06-23,9901,5,1960170,811,170,41192,210.1450384405434,50.51092507282532
Valparaíso,Zona Central,2020-06-24,10187,5,1960170,832,187,42024,214.38956825173327,51.96998219542183
Valparaíso,Zona Central,2020-06-25,10482,5,1960170,794,195,42818,218.44023732635435,53.47495370299515
Valparaíso,Zona Central,2020-06-26,10797,5,1960170,1029,204,43847,223.68978200870333,55.08195717718361
Valparaíso,Zona Central,2020-06-27,11054,5,1960170,751,217,44598,227.52108235510184,56.39306794818817
Valparaíso,Zona Central,2020-06-28,11307,5,1960170,853,229,45451,231.87274573123761,57.6837723258697
Metropolitana,Zona Central,2020-03-03,0,13,8125072,0,NA,0,0,0
Metropolitana,Zona Central,2020-03-04,1,13,8125072,0,NA,0,0,0.0012307583243570026
Metropolitana,Zona Central,2020-03-05,2,13,8125072,0,NA,0,0,0.0024615166487140052
Metropolitana,Zona Central,2020-03-06,3,13,8125072,0,NA,0,0,0.003692274973071008
Metropolitana,Zona Central,2020-03-07,4,13,8125072,0,NA,0,0,0.0049230332974280104
Metropolitana,Zona Central,2020-03-08,6,13,8125072,0,NA,0,0,0.007384549946142016
Metropolitana,Zona Central,2020-03-09,9,13,8125072,0,NA,0,0,0.011076824919213024
Metropolitana,Zona Central,2020-03-10,10,13,8125072,0,NA,0,0,0.012307583243570026
Metropolitana,Zona Central,2020-03-11,14,13,8125072,0,NA,0,0,0.017230616540998035
Metropolitana,Zona Central,2020-03-12,23,13,8125072,0,NA,0,0,0.02830744146021106
Metropolitana,Zona Central,2020-03-13,29,13,8125072,0,NA,0,0,0.035691991406353075
Metropolitana,Zona Central,2020-03-14,40,13,8125072,0,NA,0,0,0.0492303329742801
Metropolitana,Zona Central,2020-03-15,54,13,8125072,0,NA,0,0,0.06646094951527814
Metropolitana,Zona Central,2020-03-16,123,13,8125072,0,NA,0,0,0.15138327389591133
Metropolitana,Zona Central,2020-03-17,152,13,8125072,0,NA,0,0,0.1870752653022644
Metropolitana,Zona Central,2020-03-18,174,13,8125072,0,NA,0,0,0.21415194843811844
Metropolitana,Zona Central,2020-03-19,247,13,8125072,0,NA,0,0,0.30399730611617964
Metropolitana,Zona Central,2020-03-20,304,13,8125072,0,NA,0,0,0.3741505306045288
Metropolitana,Zona Central,2020-03-21,359,13,8125072,0,NA,0,0,0.4418422384441639
Metropolitana,Zona Central,2020-03-22,409,13,8125072,0,1,0,0,0.503380154662014
Metropolitana,Zona Central,2020-03-23,459,13,8125072,0,1,0,0,0.5649180708798642
Metropolitana,Zona Central,2020-03-24,540,13,8125072,0,2,0,0,0.6646094951527814
Metropolitana,Zona Central,2020-03-25,682,13,8125072,0,2,0,0,0.8393771772114758
Metropolitana,Zona Central,2020-03-26,746,13,8125072,0,3,0,0,0.918145709970324
Metropolitana,Zona Central,2020-03-27,938,13,8125072,0,3,0,0,1.1544513082468686
Metropolitana,Zona Central,2020-03-28,1084,13,8125072,0,3,0,0,1.3341420236029908
Metropolitana,Zona Central,2020-03-29,1167,13,8125072,0,3,0,0,1.4362949645246221
Metropolitana,Zona Central,2020-03-30,1295,13,8125072,0,3,0,0,1.5938320300423183
Metropolitana,Zona Central,2020-03-31,1420,13,8125072,0,4,0,0,1.7476768205869437
Metropolitana,Zona Central,2020-04-01,1521,13,8125072,0,5,0,0,1.871983411347001
Metropolitana,Zona Central,2020-04-02,1636,13,8125072,0,6,0,0,2.013520618648056
Metropolitana,Zona Central,2020-04-03,1742,13,8125072,0,8,0,0,2.1439810010298985
Metropolitana,Zona Central,2020-04-04,1957,13,8125072,0,9,0,0,2.408594040766654
Metropolitana,Zona Central,2020-04-05,2102,13,8125072,0,10,0,0,2.5870539977984195
Metropolitana,Zona Central,2020-04-06,2244,13,8125072,0,10,0,0,2.7618216798571136
Metropolitana,Zona Central,2020-04-07,2350,13,8125072,0,12,0,0,2.8922820622389565
Metropolitana,Zona Central,2020-04-08,2548,13,8125072,0,14,0,0,3.1359722104616425
Metropolitana,Zona Central,2020-04-09,2832,13,8125072,5383,21,5383,6.625172060013745,3.485507574579031
Metropolitana,Zona Central,2020-04-10,3193,13,8125072,3185,29,8568,10.545137323090799,3.9298113296719097
Metropolitana,Zona Central,2020-04-11,3448,13,8125072,2105,32,10673,13.135883595862289,4.243654702382945
Metropolitana,Zona Central,2020-04-12,3599,13,8125072,3861,35,14534,17.887841486204675,4.429499209360852
Metropolitana,Zona Central,2020-04-13,3803,13,8125072,1850,36,16384,20.16474438626513,4.680573907529681
Metropolitana,Zona Central,2020-04-14,4086,13,8125072,1656,40,18040,22.202880171400327,5.028878513322713
Metropolitana,Zona Central,2020-04-15,4334,13,8125072,2694,41,20734,25.51854309721809,5.33410657776325
Metropolitana,Zona Central,2020-04-16,4682,13,8125072,4356,48,25090,30.879726358117196,5.762410474639486
Metropolitana,Zona Central,2020-04-17,4915,13,8125072,3670,51,28760,35.396609408507395,6.049177164214668
Metropolitana,Zona Central,2020-04-18,5192,13,8125072,2744,58,31504,38.773810250543015,6.390097220061557
Metropolitana,Zona Central,2020-04-19,5381,13,8125072,3475,63,34979,43.0506954276836,6.622710543365032
Metropolitana,Zona Central,2020-04-20,5643,13,8125072,3276,67,38255,47.08265969827713,6.945169224346566
Metropolitana,Zona Central,2020-04-21,5788,13,8125072,2126,69,40381,49.699251895860115,7.123629181378331
Metropolitana,Zona Central,2020-04-22,6083,13,8125072,3917,78,44298,54.5201322523665,7.486702887063647
Metropolitana,Zona Central,2020-04-23,6434,13,8125072,3712,85,48010,59.0887071523797,7.918699058912956
Metropolitana,Zona Central,2020-04-24,6761,13,8125072,4376,86,52386,64.47450557976595,8.321157030977695
Metropolitana,Zona Central,2020-04-25,7165,13,8125072,4218,89,56604,69.66584419190377,8.818383394017923
Metropolitana,Zona Central,2020-04-26,7496,13,8125072,4313,91,60917,74.97410484485553,9.225764399380092
Metropolitana,Zona Central,2020-04-27,7858,13,8125072,3289,95,64206,79.02206897366572,9.671298912797328
Metropolitana,Zona Central,2020-04-28,8300,13,8125072,2975,100,67181,82.6835749886278,10.215294092163123
Metropolitana,Zona Central,2020-04-29,8889,13,8125072,4349,104,71530,88.0361429412564,10.940210745209397
Metropolitana,Zona Central,2020-04-30,9625,13,8125072,5282,110,76812,94.53700841051008,11.84604887193615
Metropolitana,Zona Central,2020-05-01,10516,13,8125072,6144,114,82956,102.09878755535951,12.942654538938239
Metropolitana,Zona Central,2020-05-02,11661,13,8125072,6922,122,89878,110.6180966765587,14.351872820327007
Metropolitana,Zona Central,2020-05-03,12656,13,8125072,4570,135,94448,116.24266221887018,15.576477353062225
Metropolitana,Zona Central,2020-05-04,13528,13,8125072,5631,143,100079,123.17306234332446,16.64969861190153
Metropolitana,Zona Central,2020-05-05,14707,13,8125072,5509,146,105588,129.9533099522072,18.10076267631844
Metropolitana,Zona Central,2020-05-06,15582,13,8125072,6920,150,112508,138.47015755675767,19.177676210130816
Metropolitana,Zona Central,2020-05-07,16828,13,8125072,8382,152,120890,148.78637383151806,20.71120108227964
Metropolitana,Zona Central,2020-05-08,17979,13,8125072,7839,157,128729,158.4342883361526,22.12780391361455
Metropolitana,Zona Central,2020-05-09,18957,13,8125072,8345,163,137074,168.70496655291177,23.331485554835698
Metropolitana,Zona Central,2020-05-10,20353,13,8125072,7691,166,144765,178.1707288255415,25.049624175638076
Metropolitana,Zona Central,2020-05-11,21317,13,8125072,8498,172,153263,188.6297130659273,26.236075200318222
Metropolitana,Zona Central,2020-05-12,22709,13,8125072,6424,178,159687,196.53610454159667,27.949290787823173
Metropolitana,Zona Central,2020-05-13,24965,13,8125072,7173,184,166860,205.36433400220946,30.72588156757257
Metropolitana,Zona Central,2020-05-14,27216,13,8125072,7563,202,174423,214.67255920932146,33.496318555700185
Metropolitana,Zona Central,2020-05-15,29276,13,8125072,9948,221,184371,226.91614302002492,36.03168070387561
Metropolitana,Zona Central,2020-05-16,30794,13,8125072,6555,246,190926,234.9837638361851,37.89997184024954
Metropolitana,Zona Central,2020-05-17,32684,13,8125072,7371,270,198297,244.05568344502055,40.22610507328428
Metropolitana,Zona Central,2020-05-18,34451,13,8125072,11992,294,210289,258.8149372707097,42.4008550324231
Metropolitana,Zona Central,2020-05-19,37591,13,8125072,10754,318,221043,272.0505122908449,46.26543617090409
Metropolitana,Zona Central,2020-05-20,41179,13,8125072,7285,348,228328,281.0165866837857,50.681397038697014
Metropolitana,Zona Central,2020-05-21,44641,13,8125072,11345,388,239673,294.97953987361586,54.942282357620954
Metropolitana,Zona Central,2020-05-22,48350,13,8125072,10626,423,250299,308.0575778282334,59.50716498266108
Metropolitana,Zona Central,2020-05-23,51399,13,8125072,9725,455,260024,320.02670253260527,63.25974711362558
Metropolitana,Zona Central,2020-05-24,54544,13,8125072,8696,494,268720,330.72937692121377,67.13048204372835
Metropolitana,Zona Central,2020-05-25,58930,13,8125072,10330,529,279050,343.4431104118216,72.52858805435817
Metropolitana,Zona Central,2020-05-26,62285,13,8125072,8874,567,287924,354.3648597821656,76.65778223257591
Metropolitana,Zona Central,2020-05-27,66011,13,8125072,8632,595,296556,364.98876563801525,81.2435877491301
Metropolitana,Zona Central,2020-05-28,69915,13,8125072,9000,638,305556,376.0655905572283,86.04846824741985
Metropolitana,Zona Central,2020-05-29,72910,13,8125072,9981,685,315537,388.34978939263556,89.73458942886906
Metropolitana,Zona Central,2020-05-30,76251,13,8125072,9996,728,325533,400.6524496029081,93.8465529905458
Metropolitana,Zona Central,2020-05-31,80504,13,8125072,11821,775,337354,415.2012437551322,99.08096814403613
Metropolitana,Zona Central,2020-06-01,85239,13,8125072,11285,824,348639,429.0903514455011,104.90860880986655
Metropolitana,Zona Central,2020-06-02,88194,13,8125072,8919,894,357558,440.06748494044115,108.54549965834148
Metropolitana,Zona Central,2020-06-03,92191,13,8125072,10253,961,367811,452.68645004007345,113.46484068079643
Metropolitana,Zona Central,2020-06-04,95890,13,8125072,11550,1034,379361,466.90170868639683,118.01741572259299
Metropolitana,Zona Central,2020-06-05,99066,13,8125072,14331,1105,393692,484.53970623275706,121.92630416075082
Metropolitana,Zona Central,2020-06-06,103194,13,8125072,10873,1184,404565,497.92174149349074,127.00687452369652
Metropolitana,Zona Central,2020-06-07,108462,13,8125072,13391,1884,417956,514.4028262149554,133.49050937640922
Metropolitana,Zona Central,2020-06-08,112136,13,8125072,13613,1950,431569,531.1571392844273,138.01231546009683
Metropolitana,Zona Central,2020-06-09,115126,13,8125072,12274,1968,443843,546.2634669575851,141.69228284992428
Metropolitana,Zona Central,2020-06-10,119746,13,8125072,7792,2115,451635,555.8535358209748,147.37838630845363
Metropolitana,Zona Central,2020-06-11,124135,13,8125072,12227,2273,463862,570.902017852888,152.78018459405652
Metropolitana,Zona Central,2020-06-12,129694,13,8125072,11112,2468,474974,584.578204353143,159.62197011915708
Metropolitana,Zona Central,2020-06-13,134751,13,8125072,12281,2681,487255,599.6931473345713,165.84591496543047
Metropolitana,Zona Central,2020-06-14,140398,13,8125072,12267,2878,499522,614.7908596994587,172.79600722307447
Metropolitana,Zona Central,2020-06-15,144280,13,8125072,11163,2913,510685,628.5298148742559,177.57381103822834
Metropolitana,Zona Central,2020-06-16,148302,13,8125072,8560,2934,519245,639.0651061307519,182.5239210187922
Metropolitana,Zona Central,2020-06-17,180532,13,8125072,6143,3114,525388,646.6256545172769,222.1912618128184
Metropolitana,Zona Central,2020-06-18,183553,13,8125072,8730,3319,534118,657.3701746889135,225.90938271070092
Metropolitana,Zona Central,2020-06-19,187974,13,8125072,11557,3545,545675,671.5940486435073,231.3505652626832
Metropolitana,Zona Central,2020-06-20,191577,13,8125072,11662,3715,557337,685.9471522221587,235.7849875053415
Metropolitana,Zona Central,2020-06-21,195366,13,8125072,11315,3870,568652,699.8731826622583,240.44833079633017
Metropolitana,Zona Central,2020-06-22,198392,13,8125072,10013,3892,578665,712.1967657640449,244.17260548583445
Metropolitana,Zona Central,2020-06-23,200861,13,8125072,7325,3895,585990,721.21207048996,247.21134778867193
Metropolitana,Zona Central,2020-06-24,203211,13,8125072,6547,4065,592537,729.2698452395252,250.10362985091086
Metropolitana,Zona Central,2020-06-25,206246,13,8125072,9279,4206,601816,740.6900517312339,253.83898136533435
Metropolitana,Zona Central,2020-06-26,208862,13,8125072,9508,4342,611324,752.3921018792203,257.05864514185225
Metropolitana,Zona Central,2020-06-27,211819,13,8125072,9824,4584,621148,764.4830716577035,260.697997506976
Metropolitana,Zona Central,2020-06-28,214388,13,8125072,9636,4711,630784,776.3426588712076,263.8598156422491
O’Higgins,Zona Central,2020-03-03,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-04,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-05,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-06,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-07,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-08,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-09,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-10,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-11,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-12,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-13,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-14,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-15,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-16,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-17,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-18,0,6,991063,0,NA,0,0,0
O’Higgins,Zona Central,2020-03-19,2,6,991063,0,NA,0,0,0.020180351804073002
O’Higgins,Zona Central,2020-03-20,6,6,991063,0,NA,0,0,0.060541055412219005
O’Higgins,Zona Central,2020-03-21,7,6,991063,0,NA,0,0,0.0706312313142555
O’Higgins,Zona Central,2020-03-22,8,6,991063,0,0,0,0,0.08072140721629201
O’Higgins,Zona Central,2020-03-23,8,6,991063,0,0,0,0,0.08072140721629201
O’Higgins,Zona Central,2020-03-24,9,6,991063,0,0,0,0,0.0908115831183285
O’Higgins,Zona Central,2020-03-25,11,6,991063,0,0,0,0,0.1109919349224015
O’Higgins,Zona Central,2020-03-26,14,6,991063,0,0,0,0,0.141262462628511
O’Higgins,Zona Central,2020-03-27,16,6,991063,0,0,0,0,0.16144281443258401
O’Higgins,Zona Central,2020-03-28,20,6,991063,0,0,0,0,0.20180351804073002
O’Higgins,Zona Central,2020-03-29,21,6,991063,0,0,0,0,0.21189369394276653
O’Higgins,Zona Central,2020-03-30,21,6,991063,0,0,0,0,0.21189369394276653
O’Higgins,Zona Central,2020-03-31,23,6,991063,0,0,0,0,0.2320740457468395
O’Higgins,Zona Central,2020-04-01,26,6,991063,0,0,0,0,0.26234457345294904
